Report_Date,Year,Week_Number,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Normalized_NonComm_Positions,Long_Position_Ratio,Short_Position_Ratio,Bullish_Bearish_Score,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Delta_Score
2017-10-17,2017,42,618556.0,107263.0,91758.0,0.32175098131777885,0.17340871319654164,0.14834226812123721,-1,-1685.0,-700.0,2363.0,1
2017-10-10,2017,41,620241.0,107963.0,89395.0,0.3181956691028165,0.17406620974750137,0.1441294593553151,-1,-3358.0,13580.0,1757.0,-1
2017-10-03,2017,40,623599.0,94383.0,87638.0,0.29188789590746617,0.15135207080190957,0.14053582510555662,-1,19855.0,555.0,990.0,1
2017-09-26,2017,39,603744.0,93828.0,86648.0,0.2989280224731012,0.155410240101765,0.1435177823713362,-1,4893.0,10861.0,-12693.0,-1
2017-09-19,2017,38,598851.0,82967.0,99341.0,0.3044296494453545,0.13854364441238304,0.16588600503297146,1,7922.0,5644.0,4628.0,-1
2017-09-12,2017,37,590929.0,77323.0,94713.0,0.29112803737843296,0.13084989905724714,0.1602781383211858,1,13634.0,6209.0,4384.0,-1
2017-09-05,2017,36,577295.0,71114.0,90329.0,0.27965424956045004,0.12318485349777843,0.1564693960626716,1,4342.0,1868.0,-6698.0,-1
2017-08-29,2017,35,572953.0,69246.0,97027.0,0.2902035594542659,0.12085808085479961,0.16934547859946628,1,1184.0,-511.0,13486.0,1
2017-08-22,2017,34,571769.0,69757.0,83541.0,0.2681117724115858,0.12200206726842483,0.14610970514316096,1,-38314.0,-1746.0,1887.0,1
2017-08-15,2017,33,610083.0,71503.0,81654.0,0.25104289088533854,0.11720208561785855,0.13384080526748,1,8133.0,-7753.0,-2986.0,1
2017-08-08,2017,32,601950.0,79256.0,84640.0,0.2722751059058061,0.13166542071600632,0.14060968518979983,1,16963.0,-6459.0,10169.0,1
2017-08-01,2017,31,584987.0,85715.0,74471.0,0.27382830729571767,0.14652462362411472,0.12730368367160297,-1,28774.0,2361.0,12006.0,1
2017-07-25,2017,30,556213.0,83354.0,62465.0,0.2621639551754454,0.14985985584659114,0.11230409932885424,-1,1682.0,-5180.0,6561.0,1
2017-07-18,2017,29,554531.0,88534.0,55904.0,0.2604687564807017,0.15965563692561824,0.10081311955508349,-1,8766.0,564.0,2975.0,1
2017-07-11,2017,28,545765.0,87970.0,52929.0,0.2581678927743626,0.16118659129845264,0.09698130147590996,-1,1593.0,4499.0,6253.0,1
2017-07-03,2017,27,544172.0,83471.0,46676.0,0.23916519041773557,0.15339083966098954,0.08577435075674603,-1,8743.0,-4698.0,-3375.0,1
2017-06-27,2017,26,535429.0,88169.0,50051.0,0.25814813915570506,0.16466982550440862,0.09347831365129644,-1,-5803.0,-7595.0,5040.0,1
2017-06-20,2017,25,541232.0,95764.0,45011.0,0.2601010287640051,0.1769370621101487,0.08316396665385639,-1,-34881.0,-5800.0,10664.0,1
2017-06-13,2017,24,576113.0,101564.0,34347.0,0.23591031620532776,0.1762918038648668,0.059618512340460984,-1,-22631.0,-6072.0,-2986.0,1
2017-06-06,2017,23,598744.0,107636.0,37333.0,0.24212184172200474,0.17976965113637883,0.06235219058562591,-1,16022.0,4502.0,-4781.0,-1
2017-05-30,2017,22,582722.0,103134.0,42114.0,0.2492577935962603,0.17698662483997515,0.07227116875628516,-1,15108.0,8706.0,-13527.0,-1
2017-05-23,2017,21,567614.0,94428.0,55641.0,0.2643856564496295,0.1663595330629618,0.0980261233866677,-1,-22159.0,2730.0,2813.0,1
2017-05-16,2017,20,589773.0,91698.0,52828.0,0.24505360537020177,0.15548015931553327,0.08957344605466849,-1,-14810.0,-7505.0,4647.0,1
2017-05-09,2017,19,604583.0,99203.0,48181.0,0.2437779428134764,0.16408499742797927,0.07969294538549711,-1,942.0,8719.0,-8218.0,-1
2017-05-02,2017,18,603641.0,90484.0,56399.0,0.24332840214630883,0.14989704145344668,0.09343136069286215,-1,4398.0,1190.0,-3077.0,-1
2017-04-25,2017,17,599243.0,89294.0,59476.0,0.24826322543609186,0.14901133596888075,0.09925188946721113,-1,-13184.0,774.0,10354.0,1
2017-04-18,2017,16,612427.0,88520.0,49122.0,0.2247484189952435,0.1445396757491097,0.08020874324613382,-1,-20641.0,3401.0,-16053.0,-1
2017-04-11,2017,15,633068.0,85119.0,65175.0,0.2374057763147087,0.1344547505165322,0.1029510257981765,-1,-4190.0,859.0,-6476.0,-1
2017-04-04,2017,14,637258.0,84260.0,71651.0,0.24465914904167543,0.13222274180943983,0.11243640723223561,-1,32607.0,-229.0,449.0,1
2017-03-28,2017,13,604651.0,84489.0,71202.0,0.2574890308624314,0.1397318453124199,0.1177571855500115,-1,2048.0,-2323.0,864.0,1
2017-03-21,2017,12,602603.0,86812.0,70338.0,0.26078529313660903,0.14406167908224818,0.11672361405436082,-1,-21474.0,-5029.0,1656.0,1
2017-03-14,2017,11,624077.0,91841.0,68682.0,0.25721665755988443,0.14716293021534202,0.11005372734454243,-1,15248.0,-444.0,-139.0,1
2017-03-07,2017,10,608829.0,92285.0,68821.0,0.26461617301409757,0.1515778650491353,0.11303830796496225,-1,-1516.0,2415.0,7678.0,1
2017-02-28,2017,9,610345.0,89870.0,61143.0,0.2474223594852092,0.1472445911738443,0.10017776831136488,-1,16883.0,5981.0,-9643.0,-1
2017-02-21,2017,8,593462.0,83889.0,70786.0,0.260631683241724,0.1413553016031355,0.11927638163858849,-1,-27231.0,1394.0,10217.0,1
2017-02-14,2017,7,620693.0,82495.0,60569.0,0.2304907579109157,0.1329078948852331,0.09758286302568259,-1,7618.0,-4566.0,1762.0,1
2017-02-07,2017,6,613075.0,87061.0,58807.0,0.2379284753088937,0.1420070953798475,0.0959213799290462,-1,28643.0,48.0,2024.0,1
2017-01-31,2017,5,584432.0,87013.0,56783.0,0.24604402223013114,0.14888472910449804,0.0971592931256331,-1,37174.0,2201.0,-3266.0,-1
2017-01-24,2017,4,547258.0,84812.0,60049.0,0.26470330264701475,0.1549762634808445,0.10972703916617026,-1,-9254.0,-4167.0,-5919.0,-1
2017-01-17,2017,3,556512.0,88979.0,65968.0,0.2784252630671037,0.1598869386464263,0.11853832442067737,-1,18095.0,496.0,-6195.0,-1
2017-01-10,2017,2,538417.0,88483.0,72163.0,0.2983672506625905,0.16433916462518827,0.13402808603740224,-1,8500.0,13832.0,-11607.0,-1
2017-01-03,2017,1,529917.0,74651.0,83770.0,0.29895436455142976,0.14087300464034933,0.1580813599110804,1,17901.0,-3594.0,-258.0,1
2016-12-27,2016,52,512016.0,78245.0,84028.0,0.3169295490765914,0.15281749007843504,0.1641120589981563,1,4419.0,5437.0,9007.0,1
2016-12-20,2016,51,507597.0,72808.0,75021.0,0.2912330057112237,0.14343662393591766,0.147796381775306,1,-31416.0,3357.0,9242.0,1
2016-12-13,2016,50,539013.0,69451.0,65779.0,0.2508844870160831,0.1288484693319085,0.12203601768417459,-1,-23283.0,11143.0,-3941.0,-1
2016-12-06,2016,49,562296.0,58308.0,69720.0,0.22768790814802167,0.10369627384864911,0.12399163429937257,1,46345.0,-6493.0,17478.0,1
2016-11-29,2016,48,515951.0,64801.0,52242.0,0.22684906124806425,0.12559526001500143,0.10125380123306282,-1,963.0,-3511.0,-39.0,1
2016-11-22,2016,47,514988.0,68312.0,52281.0,0.23416662135816757,0.13264775101555765,0.10151887034260992,-1,-25877.0,2931.0,-16095.0,-1
2016-11-15,2016,46,540865.0,65381.0,68376.0,0.24730200697031607,0.12088229040518429,0.1264197165651318,1,-799.0,12192.0,-19431.0,-1
2016-11-08,2016,45,541664.0,53189.0,87807.0,0.2603015891770544,0.09819556034737402,0.1621060288296804,1,4644.0,1595.0,-3833.0,-1
2016-11-01,2016,44,537020.0,51594.0,91640.0,0.2667200476704778,0.09607463409184015,0.17064541357863766,1,-1245.0,-5170.0,-4769.0,1
2016-10-25,2016,43,538265.0,56764.0,96409.0,0.28456801018085887,0.10545734907526962,0.17911066110558926,1,19340.0,-3952.0,6173.0,1
2016-10-18,2016,42,518925.0,60716.0,90236.0,0.29089367442308617,0.1170034205328323,0.1738902538902539,1,-21936.0,-2332.0,-5155.0,-1
2016-10-11,2016,41,540861.0,63048.0,95391.0,0.29293848142128937,0.11656969165830038,0.176368789762989,1,5343.0,-2781.0,10529.0,1
2016-10-04,2016,40,535518.0,65829.0,84862.0,0.2813929690505268,0.12292584002778618,0.1584671290227406,1,16137.0,-11133.0,25696.0,1
2016-09-27,2016,39,519381.0,76962.0,59166.0,0.26209661115828264,0.14818023762902377,0.11391637352925887,-1,7128.0,11697.0,-4793.0,-1
2016-09-20,2016,38,512253.0,65265.0,63959.0,0.25226597013585084,0.1274077457818695,0.12485822435398133,-1,-29520.0,1486.0,4357.0,1
2016-09-13,2016,37,541773.0,63779.0,59602.0,0.22773560144193233,0.11772273627515584,0.1100128651667765,-1,15715.0,-3148.0,5175.0,1
2016-09-06,2016,36,526058.0,66927.0,54427.0,0.23068558980188497,0.127223614126199,0.10346197567568595,-1,13702.0,449.0,5929.0,1
2016-08-30,2016,35,512356.0,66478.0,48498.0,0.22440646737815112,0.12974962721232894,0.0946568401658222,-1,7444.0,2605.0,-3735.0,-1
2016-08-23,2016,34,504912.0,63873.0,52233.0,0.22995294229489496,0.12650323224641125,0.10344971004848369,-1,-39477.0,2291.0,-22886.0,-1
2016-08-16,2016,33,544389.0,61582.0,75119.0,0.25110904151259483,0.11312131582379512,0.13798772568879974,1,17562.0,-3424.0,18794.0,1
2016-08-09,2016,32,526827.0,65006.0,56325.0,0.2303052045548159,0.12339154978769122,0.1069136547671247,-1,21658.0,-1775.0,-2321.0,-1
2016-08-02,2016,31,505169.0,66781.0,58646.0,0.24828720685552755,0.1321953643236224,0.11609184253190516,-1,13138.0,1872.0,-4941.0,-1
2016-07-26,2016,30,492031.0,64909.0,63587.0,0.2611542768646691,0.13192054972146064,0.12923372714320847,-1,22509.0,338.0,8715.0,1
2016-07-19,2016,29,469522.0,64571.0,54872.0,0.2543927654082237,0.13752497220577523,0.11686779320244844,-1,-397.0,1401.0,6637.0,1
2016-07-12,2016,28,469919.0,63170.0,48235.0,0.23707277211604552,0.13442742259836268,0.10264534951768284,-1,23568.0,2003.0,5908.0,1
2016-07-05,2016,27,446351.0,61167.0,42327.0,0.23186684918371417,0.1370378917040625,0.09482895747965167,-1,16950.0,3263.0,-552.0,-1
2016-06-28,2016,26,429401.0,57904.0,42879.0,0.23470602071257401,0.13484831195083383,0.09985770876174019,-1,13894.0,4006.0,-6463.0,-1
2016-06-21,2016,25,415507.0,53898.0,49342.0,0.24846753484297496,0.12971622620076195,0.118751308642213,-1,-12484.0,-3430.0,-6624.0,-1
2016-06-14,2016,24,427991.0,57328.0,55966.0,0.2647111738330946,0.13394674187074027,0.13076443196235435,-1,11821.0,-1663.0,1721.0,1
2016-06-07,2016,23,416170.0,58991.0,54245.0,0.27209073215272606,0.14174736285652498,0.13034336929620108,-1,-604.0,-5304.0,6265.0,1
2016-05-31,2016,22,416774.0,64295.0,47980.0,0.2693906049801571,0.1542682604960962,0.1151223444840609,-1,4800.0,80.0,763.0,1
2016-05-24,2016,21,411974.0,64215.0,47217.0,0.2704830887386097,0.15587148703558962,0.1146116017030201,-1,-26149.0,2909.0,-11678.0,-1
2016-05-17,2016,20,438123.0,61306.0,58895.0,0.27435446210310804,0.13992874147214368,0.13442572063096436,-1,-2096.0,-3402.0,-2799.0,1
2016-05-10,2016,19,440219.0,64708.0,61694.0,0.28713435812629623,0.1469904751953005,0.14014388293099572,-1,-5110.0,3483.0,851.0,-1
2016-05-03,2016,18,445329.0,61225.0,60843.0,0.27410745763244704,0.1374826252051854,0.13662483242726164,-1,23887.0,847.0,-3951.0,-1
2016-04-26,2016,17,421442.0,60378.0,64794.0,0.2970088410742166,0.14326526544577903,0.1537435756284376,1,-7494.0,323.0,-3132.0,-1
2016-04-19,2016,16,428936.0,60055.0,67926.0,0.29836852117798457,0.1400092321465207,0.1583592890314639,1,-30297.0,-9346.0,2925.0,1
2016-04-12,2016,15,459233.0,69401.0,65001.0,0.29266625002994123,0.1511237215095605,0.1415425285203807,-1,7570.0,360.0,-866.0,-1
2016-04-05,2016,14,451663.0,69041.0,65867.0,0.2986917236966499,0.1528595435092093,0.14583218018744062,-1,-1212.0,2765.0,-3881.0,-1
2016-03-29,2016,13,452875.0,66276.0,69748.0,0.3003566105437483,0.14634501794093294,0.15401159260281536,1,9089.0,-1862.0,2289.0,1
2016-03-22,2016,12,443786.0,68138.0,67459.0,0.30554591627496136,0.15353796649736584,0.15200794977759552,-1,277.0,-9958.0,-13131.0,-1
2016-03-15,2016,11,443509.0,78096.0,80590.0,0.3577965723356234,0.17608661830988773,0.18170995402573567,1,-3783.0,829.0,-6753.0,-1
2016-03-08,2016,10,447292.0,77267.0,87343.0,0.3680146302638992,0.17274397932446814,0.19527065093943108,1,7862.0,-11234.0,4332.0,1
2016-03-01,2016,9,439430.0,88501.0,83011.0,0.3903056231936827,0.20139954031358806,0.18890608288009467,-1,-14402.0,-2071.0,-6669.0,-1
2016-02-23,2016,8,453832.0,90572.0,89680.0,0.39717781029103283,0.19957164765816426,0.19760616263286854,-1,-14779.0,4808.0,-2257.0,-1
2016-02-16,2016,7,468611.0,85764.0,91937.0,0.37920791445356594,0.18301747078066882,0.19619044367289715,1,4139.0,-18540.0,3482.0,1
2016-02-09,2016,6,464472.0,104304.0,88455.0,0.41500671730481065,0.2245646669766961,0.1904420503281145,-1,2232.0,21235.0,65.0,-1
2016-02-02,2016,5,462240.0,83069.0,88390.0,0.37093068535825546,0.1797096746278989,0.19122101073035652,1,19375.0,-8979.0,1557.0,1
2016-01-26,2016,4,442865.0,92048.0,86833.0,0.4039176724283924,0.2078466349790568,0.19607103744933557,-1,8311.0,573.0,9436.0,1
2016-01-19,2016,3,434554.0,91475.0,77397.0,0.38860993110177333,0.2105031825733971,0.1781067485283762,-1,14486.0,-3355.0,-4995.0,-1
2016-01-12,2016,2,420068.0,94830.0,82392.0,0.42188883704543073,0.22574916442099852,0.19613967262443224,-1,10232.0,8410.0,8045.0,-1
2016-01-05,2016,1,409836.0,86420.0,74347.0,0.39227154276344683,0.2108648337383734,0.18140670902507344,-1,8411.0,4661.0,3706.0,-1
2015-12-29,2015,52,401425.0,81759.0,70641.0,0.3796475057607274,0.20367191878931307,0.17597558697141433,-1,4150.0,2074.0,150.0,-1
2015-12-22,2015,51,397275.0,79685.0,70491.0,0.378015228745831,0.20057894405638413,0.17743628468944686,-1,-917.0,942.0,-2491.0,-1
2015-12-15,2015,50,398192.0,78743.0,72982.0,0.38103477719291196,0.1977513360388958,0.18328344115401615,-1,1138.0,-10918.0,-7293.0,1
2015-12-08,2015,49,397054.0,89661.0,80275.0,0.4279921622751565,0.22581563213064218,0.20217653014451434,-1,5618.0,3108.0,3008.0,-1
2015-12-01,2015,48,391436.0,86553.0,77267.0,0.4185103056438345,0.22111660654615314,0.19739369909768137,-1,10745.0,7297.0,4731.0,-1
2015-11-24,2015,47,380691.0,79256.0,72536.0,0.39872757695874084,0.20818984425689077,0.19053773270185007,-1,-43359.0,-16469.0,9139.0,1
2015-11-17,2015,46,424050.0,95725.0,63397.0,0.375243485438038,0.2257398891640137,0.1495035962740243,-1,3577.0,11294.0,-10432.0,-1
2015-11-10,2015,45,420473.0,84431.0,73829.0,0.37638564188425894,0.2008000513707182,0.1755855905135407,-1,1347.0,-4911.0,1443.0,1
2015-11-03,2015,44,419126.0,89342.0,72386.0,0.3858696430190444,0.21316262889918544,0.17270701411985895,-1,15686.0,7624.0,-6172.0,-1
2015-10-27,2015,43,403440.0,81718.0,78558.0,0.39727344834423955,0.20255304382312117,0.19472040452111838,-1,29075.0,-3961.0,11584.0,1
2015-10-20,2015,42,374365.0,85679.0,66974.0,0.40776514898561567,0.22886487785984266,0.17890027112577297,-1,-19731.0,-7673.0,6490.0,1
2015-10-13,2015,41,394096.0,93352.0,60484.0,0.390351589460436,0.23687629410092972,0.15347529535950633,-1,5172.0,7516.0,2227.0,-1
2015-10-06,2015,40,388924.0,85836.0,58257.0,0.3704914070615339,0.22070121669015025,0.1497901903713836,-1,14251.0,-3603.0,299.0,1
2015-09-29,2015,39,374673.0,89439.0,57958.0,0.39340171296036813,0.23871215700090478,0.15468955595946332,-1,-14584.0,-7686.0,-2743.0,1
2015-09-22,2015,38,389257.0,97125.0,60701.0,0.4054544940746088,0.2495138173494632,0.1559406767251456,-1,-24225.0,-9076.0,693.0,1
2015-09-15,2015,37,413482.0,106201.0,60008.0,0.4019739674278445,0.25684552169139163,0.14512844573645287,-1,9527.0,1654.0,5378.0,1
2015-09-08,2015,36,403955.0,104547.0,54630.0,0.39404636655072967,0.25880853065316684,0.13523783589756286,-1,3377.0,13359.0,-2778.0,-1
2015-09-01,2015,35,400578.0,91188.0,57408.0,0.3709539715111664,0.22764105867022152,0.14331291284094483,-1,-1729.0,2613.0,-4802.0,-1
2015-08-25,2015,34,402307.0,88575.0,62210.0,0.37480083617734716,0.22016768288893804,0.1546331532884091,-1,-5619.0,-3762.0,9457.0,1
2015-08-18,2015,33,407926.0,92337.0,52753.0,0.35567725518844107,0.22635723145864692,0.12932002372979412,-1,-11419.0,-1255.0,-324.0,1
2015-08-11,2015,32,419345.0,93592.0,53077.0,0.34975735969190047,0.22318615936758515,0.1265712003243153,-1,-11000.0,14648.0,5164.0,-1
2015-08-04,2015,31,430345.0,78944.0,47913.0,0.29477976971964354,0.18344351624859126,0.11133625347105229,-1,36303.0,9035.0,-6275.0,-1
2015-07-28,2015,30,394042.0,69909.0,54188.0,0.31493343349186126,0.17741509788296678,0.13751833560889448,-1,19521.0,10576.0,5789.0,-1
2015-07-21,2015,29,374521.0,59333.0,48399.0,0.2876527617943987,0.1584236931974442,0.12922906859695452,-1,-33904.0,-1316.0,2769.0,1
2015-07-14,2015,28,408425.0,60649.0,45630.0,0.26021668605007037,0.14849482769174266,0.11172185835832772,-1,19735.0,3335.0,6691.0,1
2015-07-07,2015,27,388690.0,57314.0,38939.0,0.24763436157349045,0.14745426946924284,0.1001800921042476,-1,-1424.0,-1632.0,-9778.0,-1
2015-06-30,2015,26,390114.0,58946.0,48717.0,0.2759783037778701,0.15109942222017153,0.12487888155769852,-1,3785.0,-3739.0,6456.0,1
2015-06-23,2015,25,386329.0,62685.0,42261.0,0.27164929373668556,0.16225807537099207,0.10939121836569349,-1,-39731.0,-5622.0,7540.0,1
2015-06-16,2015,24,426060.0,68307.0,34721.0,0.2418157067079754,0.16032248979017039,0.081493216917805,-1,6687.0,3010.0,-780.0,-1
2015-06-09,2015,23,419373.0,65297.0,35501.0,0.24035405235911705,0.15570148769710973,0.08465256466200732,-1,7415.0,-8326.0,-3269.0,1
2015-06-02,2015,22,411958.0,73623.0,38770.0,0.2728263560848436,0.1787148204428607,0.09411153564198292,-1,13327.0,25.0,-7072.0,-1
2015-05-26,2015,21,398631.0,73598.0,45842.0,0.299625468164794,0.1846268855156774,0.1149985826491166,-1,5377.0,158.0,-4263.0,-1
2015-05-19,2015,20,393254.0,73440.0,50105.0,0.3141608222675421,0.18674953083757573,0.12741129142996638,-1,-35224.0,-814.0,-6555.0,-1
2015-05-12,2015,19,428478.0,74254.0,56660.0,0.3055326061081316,0.17329711210377197,0.1322354940043596,-1,-20724.0,-4464.0,300.0,1
2015-05-05,2015,18,449202.0,78718.0,56360.0,0.30070658634645436,0.17523964719658416,0.12546693914987023,-1,6418.0,378.0,6776.0,1
2015-04-28,2015,17,442784.0,78340.0,49584.0,0.2889083616390836,0.17692599551925994,0.11198236611982366,-1,2032.0,-6976.0,-1023.0,1
2015-04-21,2015,16,440752.0,85316.0,50607.0,0.30838884452027443,0.19356917268668095,0.1148196718335935,-1,-23379.0,-2288.0,-8325.0,-1
2015-04-14,2015,15,464131.0,87604.0,58932.0,0.31572120802101133,0.18874843524780718,0.12697277277320412,-1,3131.0,-3098.0,3966.0,1
2015-04-07,2015,14,461000.0,90702.0,54966.0,0.3159826464208243,0.19675054229934924,0.11923210412147506,-1,18962.0,11309.0,339.0,-1
2015-03-31,2015,13,442038.0,79393.0,54627.0,0.3031866038666359,0.1796067306430669,0.12357987322356902,-1,10160.0,3156.0,12526.0,1
2015-03-24,2015,12,431878.0,76237.0,42101.0,0.2740079374267733,0.17652438883203128,0.09748354859474204,-1,-19447.0,2548.0,-3568.0,-1
2015-03-17,2015,11,451325.0,73689.0,45669.0,0.26446130836980003,0.16327258627374952,0.10118872209605052,-1,12838.0,-1489.0,-4500.0,-1
2015-03-10,2015,10,438487.0,75178.0,50169.0,0.2858625227201719,0.1714486404385991,0.11441388228157277,-1,-3893.0,-3635.0,-13789.0,-1
2015-03-03,2015,9,442380.0,78813.0,63958.0,0.3227338487273385,0.1781567882815679,0.1445770604457706,-1,-7929.0,-7171.0,16153.0,1
2015-02-24,2015,8,450309.0,85984.0,47805.0,0.2971048768734358,0.190944440373166,0.10616043650026981,-1,-2566.0,7442.0,5966.0,-1
2015-02-17,2015,7,452875.0,78542.0,41839.0,0.2658150703836599,0.17342975434722604,0.09238531603643389,-1,-10662.0,586.0,-9965.0,-1
2015-02-10,2015,6,463537.0,77956.0,51804.0,0.27993450361028355,0.16817643467511764,0.1117580689351659,-1,-92.0,2726.0,3696.0,1
2015-02-03,2015,5,463629.0,75230.0,48108.0,0.2660273623953635,0.16226336143770126,0.10376400095766226,-1,15933.0,-7861.0,6812.0,1
2015-01-27,2015,4,447696.0,83091.0,41296.0,0.27783808655873626,0.185596922911976,0.0922411636467603,-1,20199.0,-1746.0,225.0,1
2015-01-20,2015,3,427497.0,84837.0,41071.0,0.2945237042599129,0.19845051544221362,0.0960731888176993,-1,-16240.0,-2326.0,3685.0,1
2015-01-13,2015,2,443737.0,87163.0,37386.0,0.2806820256142715,0.19642941652375168,0.08425260909051983,-1,16295.0,12608.0,-4200.0,-1
2015-01-06,2015,1,427442.0,74555.0,41586.0,0.27171171761314983,0.17442132499847932,0.09729039261467053,-1,5932.0,8810.0,-3829.0,-1
2014-12-30,2014,52,421510.0,65745.0,45415.0,0.2637185357405518,0.15597494721358923,0.10774358852696259,-1,4042.0,6621.0,642.0,-1
2014-12-23,2014,51,417468.0,59124.0,44773.0,0.24887416520547684,0.1416252263646555,0.10724893884082133,-1,-31172.0,-21156.0,-10907.0,1
2014-12-16,2014,50,448640.0,80280.0,55680.0,0.30304921540656204,0.17894079885877318,0.12410841654778887,-1,24223.0,13436.0,8565.0,-1
2014-12-09,2014,49,424417.0,66844.0,47115.0,0.2685071521640274,0.15749604751930296,0.11101110464472441,-1,10831.0,-8955.0,-381.0,1
2014-12-02,2014,48,413586.0,75799.0,47496.0,0.29811212178361934,0.18327264462530163,0.11483947715831774,-1,27972.0,-4500.0,8537.0,1
2014-11-25,2014,47,385614.0,80299.0,38959.0,0.30926781703983774,0.20823673414346988,0.10103108289636788,-1,-44684.0,1203.0,-9603.0,-1
2014-11-18,2014,46,430298.0,79096.0,48562.0,0.29667346815462775,0.18381679673156742,0.1128566714230603,-1,-43659.0,-1805.0,-1764.0,1
2014-11-11,2014,45,473957.0,80901.0,50326.0,0.27687532835257206,0.17069269997067243,0.10618262838189962,-1,4756.0,4593.0,3016.0,-1
2014-11-04,2014,44,469201.0,76308.0,47310.0,0.26346491162636054,0.16263392448012684,0.1008309871462337,-1,-1524.0,-784.0,3582.0,1
2014-10-28,2014,43,470725.0,77092.0,43728.0,0.2566679058898508,0.16377290349992032,0.09289500238993043,-1,2277.0,-301.0,3020.0,1
2014-10-21,2014,42,468448.0,77393.0,40708.0,0.2521112268597582,0.1652115069335337,0.08689971992622447,-1,-27918.0,-2214.0,-591.0,1
2014-10-14,2014,41,496366.0,79607.0,41299.0,0.24358235656753283,0.1603796392178352,0.0832027173496976,-1,13063.0,-3411.0,2326.0,1
2014-10-07,2014,40,483303.0,83018.0,38973.0,0.25241101338083977,0.17177215949414756,0.0806388538866922,-1,16828.0,-7185.0,3229.0,1
2014-09-30,2014,39,466475.0,90203.0,35744.0,0.26999732032799184,0.19337156332064956,0.0766257570073423,-1,13320.0,4546.0,2868.0,-1
2014-09-23,2014,38,453155.0,85657.0,32876.0,0.261572751045448,0.18902362326356323,0.07254912778188478,-1,-12625.0,-9651.0,4586.0,1
2014-09-16,2014,37,465780.0,95308.0,28290.0,0.26535703551032674,0.20462020696466143,0.06073682854566534,-1,1723.0,8529.0,-913.0,-1
2014-09-09,2014,36,464057.0,86779.0,29203.0,0.24993050422685145,0.18700073482352383,0.0629297694033276,-1,4148.0,6227.0,-5264.0,-1
2014-09-02,2014,35,459909.0,80552.0,34467.0,0.2500907788279855,0.1751476922608603,0.07494308656712524,-1,6331.0,1171.0,-2244.0,-1
2014-08-26,2014,34,453578.0,79381.0,36711.0,0.2559471579309402,0.17501069275846712,0.08093646517247309,-1,-14052.0,-3926.0,-1775.0,1
2014-08-19,2014,33,467630.0,83307.0,38486.0,0.2604473622308235,0.17814725317024144,0.08230010906058208,-1,-24184.0,-9886.0,9611.0,1
2014-08-12,2014,32,491814.0,93193.0,28875.0,0.248199522583741,0.1894883024883391,0.05871122009540192,-1,17526.0,-559.0,4493.0,1
2014-08-05,2014,31,474288.0,93752.0,24382.0,0.24907651047464832,0.19766892689673785,0.05140758357791047,-1,-15749.0,-8302.0,-6454.0,1
2014-07-29,2014,30,490037.0,102054.0,30836.0,0.2711836045033334,0.20825774380301895,0.06292586070031446,-1,2623.0,-8896.0,4856.0,1
2014-07-22,2014,29,487414.0,110950.0,25980.0,0.2809316104994932,0.2276298998387408,0.05330171066075246,-1,-24704.0,24030.0,-18817.0,-1
2014-07-15,2014,28,512118.0,86920.0,44797.0,0.25720048894981234,0.16972650834378014,0.0874739806060322,-1,14740.0,-6451.0,9130.0,1
2014-07-08,2014,27,497378.0,93371.0,35667.0,0.259436484926957,0.18772643743792447,0.07171004748903248,-1,-19620.0,1979.0,-6092.0,-1
2014-07-01,2014,26,516998.0,91392.0,41759.0,0.25754645085667643,0.17677437823744,0.08077207261923644,-1,19132.0,7862.0,2377.0,-1
2014-06-24,2014,25,497866.0,83530.0,39382.0,0.2468776739122575,0.16777606825933084,0.07910160565292669,-1,-31317.0,-2996.0,5533.0,1
2014-06-17,2014,24,529183.0,86526.0,33849.0,0.2274732937377051,0.16350865390611566,0.06396463983158945,-1,20610.0,-7245.0,10074.0,1
2014-06-10,2014,23,508573.0,93771.0,23775.0,0.23112906111806958,0.18438061005991274,0.046748451058156844,-1,-5918.0,9205.0,694.0,-1
2014-06-03,2014,22,514491.0,84566.0,23081.0,0.20923009343214943,0.16436827855103395,0.044861814881115514,-1,16669.0,-1173.0,1317.0,1
2014-05-27,2014,21,497822.0,85739.0,21764.0,0.21594666366693316,0.172228226153123,0.04371843751381016,-1,17514.0,9618.0,-3029.0,-1
2014-05-20,2014,20,480308.0,76121.0,24793.0,0.21010268411102875,0.158483722944444,0.05161896116658477,-1,-18903.0,-4912.0,-7312.0,-1
2014-05-13,2014,19,499211.0,81033.0,32105.0,0.22663362786477062,0.16232214434377448,0.06431148352099614,-1,-12758.0,-568.0,-7150.0,-1
2014-05-06,2014,18,511969.0,81601.0,39255.0,0.23606116776601707,0.15938660348575792,0.07667456428025915,-1,2931.0,-4411.0,946.0,1
2014-04-29,2014,17,509038.0,86012.0,38309.0,0.24422734648493827,0.16896970363705657,0.0752576428478817,-1,-15647.0,4971.0,-3750.0,-1
2014-04-22,2014,16,524685.0,81041.0,42059.0,0.23461696065258203,0.15445648341385784,0.08016047723872419,-1,-24819.0,-5790.0,512.0,1
2014-04-15,2014,15,549504.0,86831.0,41547.0,0.23362523293733986,0.15801704810156067,0.07560818483577918,-1,49.0,-8772.0,4498.0,1
